id;nome;cidade_id;excluido;tabela_id;referencia;bairro_id_pai
19938;JARDIM ERIDANO;9260;0;;;
19939;JARDIM FACULDADE;9260;0;;;
19940;JARDIM NOVO ITU;9260;0;;;
19941;JARDIM OLIVEIRA;9260;0;;;
19942;JARDIM PADRE BENTO;9260;0;;;
19943;JARDIM PAINEIRAS;9260;0;;;
19944;JARDIM PARAÍSO;9260;0;;;
19945;JARDIM RANCHO GRANDE;9260;0;;;
19946;JARDIM ROSINHA;9260;0;;;
19947;JARDIM SANTA TEREZA;9260;0;;;
19948;JARDIM SANTANA;9260;0;;;
19949;JARDIM SÃO JOSÉ;9260;0;;;
19951;LIBERDADE;9260;0;;;
19952;MANGUEIRAS DE ITU;9260;0;;;
19953;NOSSA SENHORA APARECIDA;9260;0;;;
19954;NÚCLEO HABITACIONAL SÃO JUDAS TADEU;9260;0;;;
19955;PARQUE DAS INDÚSTRIAS;9260;0;;;
19956;PARQUE DAS ROSAS;9260;0;;;
19957;PARQUE INDUSTRIAL;9260;0;;;
19958;PARQUE NOSSA SENHORA DA CANDELÁRIA;9260;0;;;
19959;PARQUE RESIDENCIAL GUITTI;9260;0;;;
19960;PARQUE RESIDENCIAL MAYARD;9260;0;;;
19961;PARQUE RESIDENCIAL PRESIDENTE MÉDICI;9260;0;;;
19962;PINHEIRINHO;9260;0;;;
19963;PIRAPITINGUI;9260;0;;;
19964;PORTAL DA VILA RICA;9260;0;;;
19965;PORTAL DO ÉDEN;9260;0;;;
19967;RANCHO GRANDE;9260;0;;;
19968;SANTA CRUZ;9260;0;;;
19969;SANTA INÊS;9260;0;;;
19970;SÃO LUIZ;9260;0;;;
19972;CONDOMÍNIO TERRAS DE SÃO JOSÉ;9260;0;;;
19973;TERRAS DE SÃO JOSÉ URBANO PORTELLA;9260;0;;;
19975;VILA CLETO;9260;0;;;
19976;VILA ESPERANÇA;9260;0;;;
19977;VILA GARDIMAN;9260;0;;;
19978;VILA GATTI;9260;0;;;
19979;VILA GUIDO;9260;0;;;
19980;VILA IANNI;9260;0;;;
19981;VILA LEIS;9260;0;;;
19982;VILA LUCINDA/ROMANA;9260;0;;;
19983;VILA MARTINS;9260;0;;;
19984;VILA NOVA;9260;0;;;
19985;VILA PADRE BENTO;9260;0;;;
19986;VILA PRUDENTE DE MORAES;9260;0;;;
19987;VILA ROMA;9260;0;;;
19988;VILA SANTA ROSA;9260;0;;;
19989;VILA SANTA TEREZINHA;9260;0;;;
19990;VILA SÃO FRANCISCO;9260;0;;;
19991;VILA SÃO JOSÉ;9260;0;;;
19992;APARECIDA;9265;0;;;
19993;BARRA FUNDA;9265;0;;;
19994;BARREIRO;9265;0;;;
19996;CAPALBO NETO;9265;0;;;
19997;CENTRO;9265;0;;;
19998;CIDADE ALTA;9265;0;;;
19999;CIDADE JARDIM (ZAGALO);9265;0;;;
20000;CONJUNTO HABITACIONAL HUGO LACORTE VITALLE I;9265;0;;;
20001;CONJUNTO HABITACIONAL HUGO LACORTE VITALLE II;9265;0;;;
20002;CONJUNTO HABITACIONAL MARGARIDA RAYMUNDO BERCHIERI;9265;0;;;
20003;CONJUNTO HABITACIONAL ULISSES GUIMARÃES;9265;0;;;
20005;FERREIRA;9265;0;;;
20006;JARDIM ALVORADA;9265;0;;;
20007;JARDIM ANGÉLICA;9265;0;;;
20008;JARDIM BELA VISTA;9265;0;;;
20009;JARDIM BOA VISTA;9265;0;;;
20010;JARDIM BOM JESUS;9265;0;;;
20011;JARDIM BRANDI;9265;0;;;
20012;JARDIM DAS CIGARRAS;9265;0;;;
20014;JARDIM DAS ROSAS;9265;0;;;
20015;JARDIM EBENEZER;9265;0;;;
20016;JARDIM ELDORADO;9265;0;;;
20017;JARDIM GRAJAÚ;9265;0;;;
20018;JARDIM INDEPENDÊNCIA;9265;0;;;
20019;JARDIM KENNEDY;9265;0;;;
20020;JARDIM MORUMBI;9265;0;;;
20021;JARDIM NOVA APARECIDA;9265;0;;;
20022;JARDIM PATRIARCA;9265;0;;;
20023;JARDIM PAULISTA;9265;0;;;
20024;JARDIM PEDROSO;9265;0;;;
20025;JARDIM PERINA;9265;0;;;
20026;JARDIM PRIMAVERA;9265;0;;;
20027;JARDIM SANTA RITA;9265;0;;;
20028;JARDIM SANTA ROSA;9265;0;;;
20029;JARDIM SÃO MARCOS I;9265;0;;;
20030;JARDIM SÃO MARCOS II;9265;0;;;
20031;JARDIM TANGARÁ;9265;0;;;
20032;JARDIM UNIVERSITÁRIO;9265;0;;;
20033;JOÃO COSTA;9265;0;;;
20034;MARIA DE LOURDES;9265;0;;;
20035;MARIA MARCONATO;9265;0;;;
20036;NIERO;9265;0;;;
20037;NOVA JABOTICABAL;9265;0;;;
20038;PARQUE DO TREVO;9265;0;;;
20039;PARQUE DOS LARANJAIS;9265;0;;;
20041;PARQUE JAQUELINE;9265;0;;;
20042;PARQUE PRIMEIRO DE MAIO;9265;0;;;
20043;PEDRO MORELLO;9265;0;;;
20044;PERINA;9265;0;;;
20045;PLANALTO DO BOSQUE;9265;0;;;
20046;PLANALTO ITÁLIA;9265;0;;;
20047;PONTE SECA;9265;0;;;
20048;RECANTO DO BARREIRO;9265;0;;;
20049;RECREIO DOS BANDEIRANTES;9265;0;;;
20050;SANTA ISABEL;9265;0;;;
20051;SANTA LUZIA;9265;0;;;
20052;SANTA MÔNICA;9265;0;;;
20053;SANTO ANTÔNIO;9265;0;;;
20054;SÃO ROQUE;9265;0;;;
20055;SOLAR CORINTHIANO;9265;0;;;
20056;SOROCABANO;9265;0;;;
20057;VALE DO SOL;9265;0;;;
20058;VILA BUENOS AIRES;9265;0;;;
20059;VILA INDUSTRIAL;9265;0;;;
20060;VILA PATRÍCIO DOS SANTOS;9265;0;;;
20061;VILA SANTA ROSA;9265;0;;;
20062;VILA SANTA TEREZA;9265;0;;;
20063;VILA SANTO ANTÔNIO;9265;0;;;
20064;VILA SÃO JOSÉ;9265;0;;;
20065;VILA SAUL BORSARI;9265;0;;;
20066;VILA SERRA;9265;0;;;
20067;VILA SIMONI;9265;0;;;
20068;VILA TOTO;9265;0;;;
20069;X;9265;0;;;
20071;ANGOLA DE BAIXO;9267;0;;;
20076;BANDEIRA BRANCA;9267;0;;;
20079;BOM JESUS;9267;0;;;
20087;CENTRO;9267;0;;;
20090;CHÁCARA ITAPOÃ;9267;0;;;
20091;CHÁCARAS CONDOMÍNIO RECANTO PÁSSAROS II;9267;0;;;
20093;CHÁCARAS REUNIDAS BELA VISTA;9267;0;;;
20094;CHÁCARAS REUNIDAS IGARAPÉS;9267;0;;;
20095;CHÁCARAS RURAIS DE GUARAREMA;9267;0;;;
20096;CHÁCARAS RURAIS GUARAREMA (SÃO SILVESTRE);9267;0;;;
20097;CHÁCARAS RURAIS SANTA MARIA;9267;0;;;
20098;CHÁCARAS SANTA MARIA;9267;0;;;
20100;CIDADE JARDIM;9267;0;;;
20101;CIDADE NOVA JACAREÍ;9267;0;;;
20102;CIDADE SALVADOR;9267;0;;;
20104;CONDOMÍNIO LAGOINHA;9267;0;;;
20108;CONJUNTO RESIDENCIAL PRIMEIRO DE MAIO;9267;0;;;
20109;CONJUNTO RESIDENCIAL VINTE E DOIS DE ABRIL;9267;0;;;
20110;CONJUNTO SÃO BENEDITO;9267;0;;;
20120;JARDIM ALVORADA;9267;0;;;
20123;JARDIM BELA VISTA;9267;0;;;
20125;JARDIM BOA VISTA;9267;0;;;
20127;JARDIM CALIFÓRNIA;9267;0;;;
20129;JARDIM COLINAS;9267;0;;;
20130;JARDIM COLÔNIA;9267;0;;;
20132;JARDIM DAS INDÚSTRIAS;9267;0;;;
20137;JARDIM DO VALE;9267;0;;;
20140;JARDIM EMÍLIA;9267;0;;;
20141;JARDIM ESPER;9267;0;;;
20142;JARDIM ESPERANÇA;9267;0;;;
20143;JARDIM FLÓRIDA;9267;0;;;
20146;JARDIM JACINTO;9267;0;;;
20151;JARDIM MARIA AMÉLIA;9267;0;;;
20157;JARDIM NOVA ESPERANÇA;9267;0;;;
20159;JARDIM PANORAMA;9267;0;;;
20160;JARDIM PARAÍBA;9267;0;;;
20161;JARDIM PARAÍSO;9267;0;;;
20164;JARDIM PEDRA MAR;9267;0;;;
20165;JARDIM PEREIRA DO AMPARO;9267;0;;;
20167;JARDIM PRIMAVERA;9267;0;;;
20169;JARDIM SANTA MARIA;9267;0;;;
20172;JARDIM SANTANA;9267;0;;;
20173;JARDIM SANTO ANTÔNIO DA BOA VISTA;9267;0;;;
20174;JARDIM SÃO GABRIEL;9267;0;;;
20180;JARDIM SIESTA;9267;0;;;
20182;JARDIM TERRAS DE SÃO JOÃO;9267;0;;;
20193;PAGADOR DE ANDRADE;9267;0;;;
20196;PARQUE CALIFÓRNIA;9267;0;;;
20198;PARQUE IMPERIAL;9267;0;;;
20199;PARQUE ITAMARATI;9267;0;;;
20200;PARQUE MEIA LUA;9267;0;;;
20205;PARQUE SANTO ANTÔNIO;9267;0;;;
20209;PINHO;9267;0;;;
20214;RIO ABAIXO;9267;0;;;
20215;RIO COMPRIDO;9267;0;;;
20216;SÃO JOÃO;9267;0;;;
20218;SÃO SILVESTRE (SÃO SILVESTRE);9267;0;;;
20225;VERANEIO IJAL;9267;0;;;
20226;VERANEIO IRAJÁ;9267;0;;;
20231;VILA FORMOSA;9267;0;;;
20232;VILA GARCIA (SÃO SILVESTRE);9267;0;;;
20245;VILA SÃO JOÃO (SÃO SILVESTRE);9267;0;;;
20251;VILA ZEZÉ;9267;0;;;
20254;ALTOS DE SÃO FERNANDO;9277;0;;;
20255;CENTRO;9277;0;;;
20256;CHÁCARAS DO PEROBA;9277;0;;;
20257;CONDOMÍNIO FOREST HILLS;9277;0;;;
20258;GRANJA ALVORADA;9277;0;;;
20259;INFANT'S GARDEN;9277;0;;;
20260;JARDIM ALVORADA;9277;0;;;
20261;JARDIM ANALÂNDIA;9277;0;;;
20262;JARDIM ANTÔNIO PORTO;9277;0;;;
20263;JARDIM AURORA;9277;0;;;
20264;JARDIM BELMONT;9277;0;;;
20265;JARDIM BOLÍVIA;9277;0;;;
20266;JARDIM BRIQUET;9277;0;;;
20267;JARDIM BROTINHO;9277;0;;;
20268;JARDIM CENTENÁRIO;9277;0;;;
20269;JARDIM CRISTINO;9277;0;;;
20270;JARDIM DAS MARGARIDAS;9277;0;;;
20271;JARDIM DO GOLF I;9277;0;;;
20272;JARDIM DO LÍBANO;9277;0;;;
20273;JARDIM EUROPA;9277;0;;;
20274;JARDIM GABRIELA I;9277;0;;;
20275;JARDIM GABRIELA II;9277;0;;;
20276;JARDIM GABRIELA III;9277;0;;;
20277;JARDIM HENEIDE;9277;0;;;
20278;JARDIM JANDIRA;9277;0;;;
20279;JARDIM JAVAES;9277;0;;;
20280;JARDIM LINDOMAR;9277;0;;;
20281;JARDIM MARÍLIA;9277;0;;;
20282;JARDIM MASE;9277;0;;;
20283;JARDIM NOSSA SENHORA DE FÁTIMA;9277;0;;;
20284;JARDIM NOVO HORIZONTE;9277;0;;;
20285;JARDIM PALMEIRAS;9277;0;;;
20286;JARDIM PATRIARCA;9277;0;;;
20287;JARDIM ROSA EMÍLIA;9277;0;;;
20288;JARDIM SAGRADO CORAÇÃO;9277;0;;;
20289;JARDIM SAGRADO CORAÇÃO DE JESUS;9277;0;;;
20290;JARDIM SÃO JOÃO;9277;0;;;
20291;JARDIM SÃO LUIZ;9277;0;;;
20292;JARDIM SÃO PAULO;9277;0;;;
20293;JARDIM SOL NASCENTE;9277;0;;;
20294;JARDIM SOROCABANO;9277;0;;;
20295;JARDIM STELLA MARIS;9277;0;;;
20296;JARDIM VELHO SANAZAR;9277;0;;;
20297;LAGO DOS CISNES;9277;0;;;
20298;NOVA HIGIENÓPOLIS;9277;0;;;
20299;NÚCLEO MICRO INDUSTRIAL PRESIDENTE WILSON;9277;0;;;
20300;PARQUE DAS IGLESIAS;9277;0;;;
20301;PARQUE DOS LAGOS;9277;0;;;
20302;PARQUE INDUSTRIAL;9277;0;;;
20303;PARQUE NOVA JANDIRA;9277;0;;;
20304;PARQUE SANTA TEREZA;9277;0;;;
20305;RECREIO SANTA ROSA;9277;0;;;
20306;SUITE QUEBRA NOZES;9277;0;;;
20307;VALE DO SOL;9277;0;;;
20308;VILA ANITA COSTA;9277;0;;;
20309;VILA BIANCA;9277;0;;;
20310;VILA CECÍLIA;9277;0;;;
20311;VILA DIOGO BALHESTEIRO;9277;0;;;
20312;VILA DOLORES PASCHOALIN;9277;0;;;
20313;VILA ERCÍLIA;9277;0;;;
20314;VILA ESMERALDA;9277;0;;;
20315;VILA EUGÊNIA;9277;0;;;
20316;VILA EUNICE;9277;0;;;
20317;VILA GODINHO;9277;0;;;
20318;VILA IPÊ;9277;0;;;
20319;VILA LUCINDA;9277;0;;;
20320;VILA MAKENZI;9277;0;;;
20321;VILA MÁRCIA;9277;0;;;
20322;VILA MERCEDES;9277;0;;;
20323;VILA OURO VERDE;9277;0;;;
20324;VILA POPI;9277;0;;;
20325;VILA ROLIM;9277;0;;;
20326;VILA SANTA ROSA;9277;0;;;
20327;VILA SANTO ANTÔNIO;9277;0;;;
20328;VILA SÃO NICOLAU;9277;0;;;
20329;CENTRO;9285;0;;;
20330;CHÁCARA BELA VISTA;9285;0;;;
20331;CHÁCARA BRAZ MIRAGLIA;9285;0;;;
20332;CHÁCARA CANHOS;9285;0;;;
20333;CHÁCARA DOUTOR LOPES;9285;0;;;
20334;CHÁCARA FERREIRA DIAS;9285;0;;;
20335;CHÁCARA FLORA;9285;0;;;
20336;CHÁCARA ITAÚNA;9285;0;;;
20337;CHÁCARA NUNES;9285;0;;;
20338;CHÁCARA PECCIOLI;9285;0;;;
20339;CHÁCARA SÃO JOAQUIM;9285;0;;;
20340;CHÁCARA SÃO JOSÉ;9285;0;;;
20341;CONDOMÍNIO JARDIM ALVORADA;9285;0;;;
20345;DISTRITO INDUSTRIAL;9285;0;;;
20346;JARDIM ALVORADA;9285;0;;;
20347;JARDIM AMÉRICA;9285;0;;;
20348;JARDIM ANA CAROLINA;9285;0;;;
20349;JARDIM ANTONINA;9285;0;;;
20350;JARDIM BELA VISTA;9285;0;;;
20351;JARDIM BERNARDI;9285;0;;;
20352;JARDIM BRASÍLIA;9285;0;;;
20353;JARDIM CAMPOS PRADO;9285;0;;;
20354;JARDIM CAROLINA;9285;0;;;
20355;JARDIM CHÁCARA AULER;9285;0;;;
20356;JARDIM CILA DE LÚCIO BAUAB;9285;0;;;
20357;JARDIM CONCHA DE OURO;9285;0;;;
20358;JARDIM CONDE PINHAL I;9285;0;;;
20359;JARDIM CONTINENTAL;9285;0;;;
20361;JARDIM DAS PAINEIRAS;9285;0;;;
20362;JARDIM DIAMANTE;9285;0;;;
20364;JARDIM DOUTOR LUCIANO;9285;0;;;
20365;JARDIM ESTÁDIO;9285;0;;;
20366;JARDIM FERREIRA DIAS;9285;0;;;
20367;JARDIM IBIRAPUERA;9285;0;;;
20368;JARDIM ITAMARATI;9285;0;;;
20369;JARDIM JORGE ATALLA;9285;0;;;
20370;JARDIM MARIA CIBELE;9285;0;;;
20371;JARDIM MARIA LUIZA I;9285;0;;;
20372;JARDIM NETINHO PRADO;9285;0;;;
20373;JARDIM NOVA AMÉRICA;9285;0;;;
20374;JARDIM NOVA JAÚ;9285;0;;;
20375;JARDIM NOVO HORIZONTE;9285;0;;;
20376;JARDIM ODETE;9285;0;;;
20377;JARDIM OLÍMPIA;9285;0;;;
20378;JARDIM ORLANDO CHESINI OMETTO;9285;0;;;
20380;JARDIM PADRE AUGUSTO SANI;9285;0;;;
20381;JARDIM PARATI;9285;0;;;
20382;JARDIM PEDRO OMETTO;9285;0;;;
20383;JARDIM PIRES DE CAMPOS;9285;0;;;
20384;JARDIM REGINA;9285;0;;;
20385;JARDIM ROSA BRANCA;9285;0;;;
20386;JARDIM SANTA HELENA;9285;0;;;
20387;JARDIM SANTA ROSA;9285;0;;;
20388;JARDIM SANTO ONOFRE;9285;0;;;
20389;JARDIM SANZOVO;9285;0;;;
20390;JARDIM SÃO CAETANO;9285;0;;;
20391;JARDIM SÃO CRISPIM;9285;0;;;
20392;JARDIM SÃO FRANCISCO;9285;0;;;
20393;JARDIM SÃO JOSÉ;9285;0;;;
20394;JARDIM SEMPRE VERDE;9285;0;;;
20395;JARDIM VILA MARIA;9285;0;;;
20398;POUSO ALEGRE DE BAIXO;9285;0;;;
20399;RESIDENCIAL DOS PÁSSAROS;9285;0;;;
20400;SANTO ANTÔNIO;9285;0;;;
20401;VILA ALVES DE ALMEIDA;9285;0;;;
20402;VILA ASSIS;9285;0;;;
20403;VILA BRASIL;9285;0;;;
20404;VILA BUSCARIOLO;9285;0;;;
20405;VILA CARVALHO;9285;0;;;
20408;VILA HILST;9285;0;;;
20409;VILA INDUSTRIAL;9285;0;;;
20410;VILA IVAN;9285;0;;;
20411;VILA JARDIM BRASÍLIA;9285;0;;;
20412;VILA MARIA CRISTINA;9285;0;;;
20413;VILA NASSIF NAME;9285;0;;;
20414;VILA NETINHO PRADO;9285;0;;;
20415;VILA NOSSA SENHORA DE FÁTIMA;9285;0;;;
20416;VILA NOVA;9285;0;;;
20417;VILA NOVA BRASIL;9285;0;;;
20418;VILA NOVA JAÚ;9285;0;;;
20420;VILA PADRE NOSSO;9285;0;;;
20421;VILA PAULISTA;9285;0;;;
20422;VILA PIRAGINE;9285;0;;;
20423;VILA PIRES DE CAMPO;9285;0;;;
20424;VILA QUINZE DE NOVEMBRO;9285;0;;;
20425;VILA RIBEIRO;9285;0;;;
20426;VILA SAMPAIO BUENO;9285;0;;;
20427;VILA SANTA MARIA;9285;0;;;
20428;VILA SANTA TEREZINHA;9285;0;;;
20429;VILA SANTO IVO;9285;0;;;
20430;VILA SÃO JUDAS TADEU;9285;0;;;
20431;VILA VICENTE;9285;0;;;
20432;1ª ZONA INDUSTRIAL;9285;0;;;
20433;2ª ZONA INDUSTRIAL;9285;0;;;
20435;ÁGUA DAS FLORES;9295;0;;;
20437;ANHANGABAÚ;9295;0;;;
20439;BELA VISTA;9295;0;;;
20440;BOA VISTA;9295;0;;;
20441;CASA BRANCA;9295;0;;;
20443;CAXAMBU;9295;0;;;
20444;CENTRO;9295;0;;;
20445;CHÁCARA AEROPORTO;9295;0;;;
20452;CHÁCARA M MEDITERRÂNEA;9295;0;;;
20454;CHÁCARA MALOTA;9295;0;;;
20455;RIO ACIMA;9295;0;;;
20457;CHÁCARA PLANALTO;9295;0;;;
20460;CHÁCARA RECREIO SANTA TEREZINHA;9295;0;;;
20462;CHÁCARA SÃO FELIPE;9295;0;;;
20463;CHÁCARA SÃO FRANCISCO;9295;0;;;
20464;CHÁCARA SAUDÁVEIS E ENCANTADORAS;9295;0;;;
20467;CHÁCARA URBANA;9295;0;;;
20468;CIDADE JARDIM;9295;0;;;
20469;CIDADE LUIZA;9295;0;;;
20470;CIDADE NOVA;9295;0;;;
20471;CIDADE SANTOS DUMONT;9295;0;;;
20472;COLÔNIA;9295;0;;;
20474;DISTRITO INDUSTRIAL;9295;0;;;
20475;ENGORDADOURO;9295;0;;;
20479;IVOTURUCAIA;9295;0;;;
20481;JARDIM ADÉLIA;9295;0;;;
20482;JARDIM AMÉRICA;9295;0;;;
20483;JARDIM ANA MARIA;9295;0;;;
20484;JARDIM ÂNGELA;9295;0;;;
20485;JARDIM ANHANGÜERA;9295;0;;;
20486;JARDIM AURÉLIA;9295;0;;;
20487;JARDIM BANDEIRAS;9295;0;;;
20488;JARDIM BIZARRO;9295;0;;;
20489;JARDIM BOA VISTA;9295;0;;;
20490;JARDIM BONFIGLIOLI;9295;0;;;
20491;JARDIM BRASIL;9295;0;;;
20492;JARDIM BÚFALO;9295;0;;;
20493;JARDIM CAÇULA;9295;0;;;
20494;JARDIM CALIFÓRNIA;9295;0;;;
20495;JARDIM CAMPOS ELÍSIOS;9295;0;;;
20496;JARDIM CARLOS GOMES;9295;0;;;
20497;JARDIM CAROLINA;9295;0;;;
20498;JARDIM CAXAMBU;9295;0;;;
20499;JARDIM CELESTE;9295;0;;;
20500;JARDIM CICA;9295;0;;;
20501;JARDIM CIDAPEL;9295;0;;;
20502;JARDIM COLÔNIA;9295;0;;;
20503;JARDIM COPACABANA;9295;0;;;
20504;JARDIM CURRUPIRA;9295;0;;;
20505;JARDIM CRISTINA;9295;0;;;
20506;JARDIM DA FONTE;9295;0;;;
20507;JARDIM DA SERRA;9295;0;;;
20508;JARDIM DANÚBIO;9295;0;;;
20509;JARDIM DAS CARPAS;9295;0;;;
20510;JARDIM DAS ORQUÍDEAS;9295;0;;;
20511;JARDIM DAS SAMAMBAIAS;9295;0;;;
20512;JARDIM DAS TULIPAS;9295;0;;;
20513;JARDIM DO LAGO;9295;0;;;
20514;JARDIM DO LÍRIO;9295;0;;;
20515;JARDIM DOM BOSCO;9295;0;;;
20516;JARDIM DONA DONATA;9295;0;;;
20517;JARDIM DUPRE;9295;0;;;
20518;JARDIM ERMIDA I;9295;0;;;
20519;JARDIM ERMIDA II;9295;0;;;
20520;JARDIM ESPLANADA;9295;0;;;
20521;JARDIM ESTÁDIO;9295;0;;;
20522;JARDIM EUROPA;9295;0;;;
20523;JARDIM FLORESTAL;9295;0;;;
20524;JARDIM FLÓRIDA;9295;0;;;
20525;JARDIM GUANABARA;9295;0;;;
20526;JARDIM GUARANI;9295;0;;;
20528;JARDIM ITÁLIA;9295;0;;;
20529;JARDIM ITAMARATI;9295;0;;;
20532;JARDIM LIBERDADE;9295;0;;;
20533;JARDIM LUCIANA;9295;0;;;
20534;JARDIM MARCOS LEITE;9295;0;;;
20535;JARDIM MARTINS;9295;0;;;
20536;JARDIM MERCI I;9295;0;;;
20537;JARDIM MESSINA;9295;0;;;
20540;JARDIM MOLINARI;9295;0;;;
20541;JARDIM MORUMBI;9295;0;;;
20543;JARDIM NOVO MUNDO;9295;0;;;
20544;JARDIM PACAEMBU;9295;0;;;
20546;JARDIM PARIS;9295;0;;;
20547;JARDIM PAULISTA II;9295;0;;;
20548;JARDIM PETRÓPOLIS;9295;0;;;
20549;JARDIM PITANGUEIRAS I;9295;0;;;
20550;JARDIM PLANALTO;9295;0;;;
20551;JARDIM PRIMAVERA;9295;0;;;
20552;JARDIM QUINTAS DAS VIDEIRAS;9295;0;;;
20554;JARDIM ROMA;9295;0;;;
20555;JARDIM ROSAURA;9295;0;;;
20556;JARDIM SAGRADO CORAÇÃO DE JESUS;9295;0;;;
20557;JARDIM SALES;9295;0;;;
20559;JARDIM SANTA ADELAIDE;9295;0;;;
20560;JARDIM SANTA GERTRUDES;9295;0;;;
20561;JARDIM SANTA JÚLIA;9295;0;;;
20562;JARDIM SANTA LOURDES;9295;0;;;
20563;JARDIM SANTA RITA DE CÁSSIA;9295;0;;;
20564;JARDIM SANTA TERESA;9295;0;;;
20565;JARDIM SÃO BENTO;9295;0;;;
20566;JARDIM SÃO CAMILO;9295;0;;;
20567;JARDIM SÃO CAMILO NOVO;9295;0;;;
20568;JARDIM SÃO JUDAS TADEU;9295;0;;;
20569;JARDIM SÃO MARCUS;9295;0;;;
20570;JARDIM SÃO MIGUEL;9295;0;;;
20571;JARDIM SÃO PAULO;9295;0;;;
20572;JARDIM SÃO VICENTE;9295;0;;;
20573;JARDIM SCALA;9295;0;;;
20574;JARDIM SERVILHA;9295;0;;;
20575;JARDIM SHANGAI;9295;0;;;
20576;JARDIM TAMOIO;9295;0;;;
20577;JARDIM TANNUS;9295;0;;;
20578;JARDIM TARUMÃ;9295;0;;;
20579;JARDIM TEREZA CRISTINA;9295;0;;;
20580;JARDIM TIRADENTES;9295;0;;;
20581;JARDIM TORRES SÃO JOSÉ;9295;0;;;
20582;JARDIM TREVO;9295;0;;;
20583;JARDIM VERA CRUZ;9295;0;;;
20584;JUNDIAÍ MIRIM;9295;0;;;
20587;MEDEIROS;9295;0;;;
20589;MORADA DAS VINHAS;9295;0;;;
20591;NÚCLEO COLONIAL BARÃO DE JUNDIAÍ;9295;0;;;
20593;PARQUE BRASÍLIA;9295;0;;;
20594;PARQUE CECAP;9295;0;;;
20595;PARQUE CENTENÁRIO;9295;0;;;
20596;PARQUE CIDADE JARDIM;9295;0;;;
20597;PARQUE CONTINENTAL;9295;0;;;
20598;PARQUE DA REPRESA;9295;0;;;
20599;PARQUE DO COLÉGIO;9295;0;;;
20603;PARQUE PORTAL DO PARAÍSO;9295;0;;;
20604;PARQUE RECANTO DO PARRILHO;9295;0;;;
20605;PARQUE RESIDENCIAL ELOY CHAVES;9295;0;;;
20608;PARQUE SÃO LUIZ;9295;0;;;
20609;PARQUE UNIÃO;9295;0;;;
20612;PONTE DE CAMPINAS;9295;0;;;
20613;PONTE DE SÃO JOÃO;9295;0;;;
20614;POSTE;9295;0;;;
20615;PARQUE QUINTA DA BOA VISTA;9295;0;;;
20616;RECANTO QUARTO CENTENÁRIO;9295;0;;;
20617;RESIDENCIAL TERRA DA UVA;9295;0;;;
20618;RETIRO;9295;0;;;
20620;SANTO ANTÔNIO;9295;0;;;
20622;TRAVIÚ;9295;0;;;
20626;VILA AGOSTINHO ZAMBOM;9295;0;;;
20627;VILA AGRÍCOLA;9295;0;;;
20628;VILA AIELO;9295;0;;;
20630;VILA ALVORADA;9295;0;;;
20631;VILA ANA;9295;0;;;
20632;VILA ANGÉLICA;9295;0;;;
20633;VILA APARECIDA;9295;0;;;
20634;VILA ARENS I;9295;0;;;
20635;VILA ARGOS NOVA;9295;0;;;
20636;VILA ARGOS VELHA;9295;0;;;
20637;VILA BANDEIRANTES;9295;0;;;
20638;VILA BELA I;9295;0;;;
20639;VILA BELA II;9295;0;;;
20640;VILA BERNARDES;9295;0;;;
20641;VILA BOAVENTURA;9295;0;;;
20642;VILA CACILDA;9295;0;;;
20643;VILA CAMPOS SALES;9295;0;;;
20644;VILA CAODÁGLIO;9295;0;;;
20645;VILA COMERCIAL;9295;0;;;
20646;VILA CRISTO REDENTOR;9295;0;;;
20647;VILA CUNHA;9295;0;;;
20648;VILA D GABRIEL PAULINO P COUTO;9295;0;;;
20649;VILA DAS HORTÊNCIAS;9295;0;;;
20650;VILA DE VITO;9295;0;;;
20651;VILA DIDI;9295;0;;;
20653;VILA ESPERANÇA;9295;0;;;
20654;VILA FORMOSA;9295;0;;;
20655;VILA FRANCISCO EBER;9295;0;;;
20657;VILA GALVÃO;9295;0;;;
20658;VILA GARCIA;9295;0;;;
20659;VILA GOTARDO;9295;0;;;
20660;VILA GRAFF;9295;0;;;
20661;VILA GUARANI;9295;0;;;
20662;VILA GUILHERME;9295;0;;;
20663;VILA HELENA;9295;0;;;
20664;VILA HORTOLÂNDIA;9295;0;;;
20665;VILA INHAMUPE;9295;0;;;
20667;VILA ISABEL EBER;9295;0;;;
20669;VILA JAPI I;9295;0;;;
20670;VILA JOANA;9295;0;;;
20671;VILA JOAQUINA;9295;0;;;
20672;VILA JOSEFINA;9295;0;;;
20673;VILA JUNDIAINÓPOLIS;9295;0;;;
20674;VILA LACERDA;9295;0;;;
20675;VILA LIBERDADE;9295;0;;;
20676;VILA LOUREIRO;9295;0;;;
20677;VILA LOYOLA;9295;0;;;
20678;VILA M GENOVEVA;9295;0;;;
20679;VILA MAFALDA;9295;0;;;
20680;VILA MANFREDI;9295;0;;;
20681;VILA MARGARIDA;9295;0;;;
20682;VILA MARIA LUIZA;9295;0;;;
20683;VILA MARINGÁ;9295;0;;;
20684;VILA MARLENE;9295;0;;;
20685;VILA MILITAR;9295;0;;;
20686;VILA MORAES;9295;0;;;
20687;VILA MOUTRAN;9295;0;;;
20689;VILA MUNICIPAL;9295;0;;;
20691;VILA NAMBI;9295;0;;;
20692;VILA NOVA ESPERIA;9295;0;;;
20693;VILA NOVA JUNDIAÍ;9295;0;;;
