id;nome;estado_id;codigo_ibge;;;44;Nossa Senhora do Livramento Monsenhor Tabosa
4541;Antônio Lemos Breves;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Antônio Lemos Breves','0','14');;
4542;Apeú Castanhal;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Apeú Castanhal','0','14');;
4544;Apinagés São João do Araguaia;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Apinagés São João do Araguaia','0','14');;
4545;Arapixuna Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arapixuna Santarém','0','14');;
4546;Araquaim Curuçá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Araquaim Curuçá','0','14');;
4547;Arco-Íris Paragominas;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arco-Íris Paragominas','0','14');;
4548;Areias Melgaço;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Areias Melgaço','0','14');;
4549;Arumanduba Almeirim;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Arumanduba Almeirim','0','14');;
4550;Aruri Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aruri Itaituba','0','14');;
4551;Aturiaí Augusto Corrêa;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aturiaí Augusto Corrêa','0','14');;
4552;Augusto Corrêa;14;909;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Augusto Corrêa','909','14');;
4553;Aurora do Pará;14;958;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aurora do Pará','958','14');;
4554;Aveiro;14;1006;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Aveiro','1006','14');;
4555;Bagre;14;1105;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bagre','1105','14');;
4556;Baião;14;1204;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Baião','1204','14');;
4557;Bannach;14;1253;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bannach','1253','14');;
4558;Barcarena;14;1303;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barcarena','1303','14');;
4559;Barreira Branca Santa Maria das Barreiras;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barreira Branca Santa Maria das Barreiras','0','14');;
4560;Barreira dos Campos Santana do Araguaia;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barreira dos Campos Santana do Araguaia','0','14');;
4561;Barreiras Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Barreiras Itaituba','0','14');;
4562;Baturité Afuá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Baturité Afuá','0','14');;
4563;Beja Abaetetuba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Beja Abaetetuba','0','14');;
4564;Bela Vista do Caracol Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bela Vista do Caracol Itaituba','0','14');;
4565;Belém;14;1402;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Belém','1402','14');;
4566;Belterra;14;1451;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Belterra','1451','14');;
4567;Benevides;14;1501;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Benevides','1501','14');;
4568;Benfica Benevides;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Benfica Benevides','0','14');;
4569;Boa Esperança Maracanã;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boa Esperança Maracanã','0','14');;
4570;Boa Esperança Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boa Esperança Santarém','0','14');;
4571;Boa Fé Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boa Fé Santarém','0','14');;
4572;Boa Sorte Redenção;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boa Sorte Redenção','0','14');;
4573;Boa Vista do Iririteua Curuçá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boa Vista do Iririteua Curuçá','0','14');;
4574;Boim Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Boim Santarém','0','14');;
4575;Bom Jardim Maracanã;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bom Jardim Maracanã','0','14');;
4576;Bom Jesus do Tocantins;14;1576;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bom Jesus do Tocantins','1576','14');;
4577;Bonito;14;1600;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bonito','1600','14');;
4578;Bragança;14;1709;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bragança','1709','14');;
4579;Brasil Novo;14;1725;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Brasil Novo','1725','14');;
4580;Brasília Legal Aveiro;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Brasília Legal Aveiro','0','14');;
4581;Brejo do Meio Marabá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Brejo do Meio Marabá','0','14');;
4582;Brejo Grande do Araguaia;14;1758;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Brejo Grande do Araguaia','1758','14');;
4583;Breu Branco;14;1782;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Breu Branco','1782','14');;
4584;Breves;14;1808;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Breves','1808','14');;
4585;Bujaru;14;1907;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Bujaru','1907','14');;
4586;Cachoeira do Piriá;14;1956;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cachoeira do Piriá','1956','14');;
4587;Cachoeira do Arari;14;2004;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cachoeira do Arari','2004','14');;
4588;Cafezal Magalhães Barata;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cafezal Magalhães Barata','0','14');;
4589;Cairari Moju;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cairari Moju','0','14');;
4590;Caju São Miguel do Guamá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Caju São Miguel do Guamá','0','14');;
4591;Câmara do Marajó Cachoeira do Arari;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Câmara do Marajó Cachoeira do Arari','0','14');;
4592;Cambuquira Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cambuquira Santarém','0','14');;
4593;Cametá;14;2103;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cametá','2103','14');;
4594;Camiranga Viseu;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Camiranga Viseu','0','14');;
4595;Canaã dos Carajás;14;2152;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Canaã dos Carajás','2152','14');;
4596;Capanema;14;2202;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Capanema','2202','14');;
4597;Capitão Poço;14;2301;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Capitão Poço','2301','14');;
4598;Caracará do Arari Cachoeira do Arari;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Caracará do Arari Cachoeira do Arari','0','14');;
4599;Carajás Parauapebas;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Carajás Parauapebas','0','14');;
4600;Carapajó Cametá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Carapajó Cametá','0','14');;
4601;Caraparu Santa Isabel do Pará;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Caraparu Santa Isabel do Pará','0','14');;
4602;Caratateua Bragança;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Caratateua Bragança','0','14');;
4603;Caripi Igarapé-Açu;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Caripi Igarapé-Açu','0','14');;
4604;Carrazedo Gurupá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Carrazedo Gurupá','0','14');;
4605;Castanhal;14;2400;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Castanhal','2400','14');;
4606;Castelo dos Sonhos Altamira;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Castelo dos Sonhos Altamira','0','14');;
4607;Chaves;14;2509;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Chaves','2509','14');;
4608;Colares;14;2608;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Colares','2608','14');;
4609;Conceição Paragominas;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Conceição Paragominas','0','14');;
4610;Conceição do Araguaia;14;2707;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Conceição do Araguaia','2707','14');;
4611;Concórdia do Pará;14;2756;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Concórdia do Pará','2756','14');;
4612;Condeixa Salvaterra;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Condeixa Salvaterra','0','14');;
4613;Coqueiro Ananindeua;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Coqueiro Ananindeua','0','14');;
4614;Cripurizão Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cripurizão Itaituba','0','14');;
4615;Cripurizinho Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cripurizinho Itaituba','0','14');;
4616;Cuiú-Cuiú Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cuiú-Cuiú Itaituba','0','14');;
4617;Cumaru do Norte;14;2764;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Cumaru do Norte','2764','14');;
4618;Curionópolis;14;2772;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curionópolis','2772','14');;
4619;Curralinho;14;2806;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curralinho','2806','14');;
4620;Curuá;14;2855;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curuá','2855','14');;
4621;Curuaí Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curuaí Santarém','0','14');;
4622;Curuçá;14;2905;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curuçá','2905','14');;
4623;Curuçambaba Cametá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curuçambaba Cametá','0','14');;
4624;Curumu Breves;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Curumu Breves','0','14');;
4625;Dom Eliseu;14;2939;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Dom Eliseu','2939','14');;
4626;Eldorado dos Carajás;14;2954;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Eldorado dos Carajás','2954','14');;
4627;Emboraí Augusto Corrêa;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Emboraí Augusto Corrêa','0','14');;
4628;Espírito Santo do Tauá Santo Antônio do Tauá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Espírito Santo do Tauá Santo Antônio do Tauá','0','14');;
4629;Faro;14;3002;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Faro','3002','14');;
4630;Fernandes Belo Viseu;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Fernandes Belo Viseu','0','14');;
4631;Flexal Óbidos;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Flexal Óbidos','0','14');;
4632;Floresta Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Floresta Itaituba','0','14');;
4633;Floresta do Araguaia;14;3044;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Floresta do Araguaia','3044','14');;
4634;Garrafão do Norte;14;3077;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Garrafão do Norte','3077','14');;
4635;Goianésia do Pará;14;3093;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Goianésia do Pará','3093','14');;
4636;Gradaus Ourilândia do Norte;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Gradaus Ourilândia do Norte','0','14');;
4637;Guajará-Açú Bujaru;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Guajará-Açú Bujaru','0','14');;
4638;Guajará-Miri Acará;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Guajará-Miri Acará','0','14');;
4639;Gurupá;14;3101;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Gurupá','3101','14');;
4640;Gurupizinho Paragominas;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Gurupizinho Paragominas','0','14');;
4641;Hidrelétrica Tucuruí Tucuruí;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Hidrelétrica Tucuruí Tucuruí','0','14');;
4642;Iataí Altamira;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Iataí Altamira','0','14');;
4643;Icoaraci Belém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Icoaraci Belém','0','14');;
4644;Igarapé da Lama Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Igarapé da Lama Santarém','0','14');;
4645;Igarapé-Açu;14;3200;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Igarapé-Açu','3200','14');;
4646;Igarapé-Miri;14;3309;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Igarapé-Miri','3309','14');;
4647;Inanu Santarém;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Inanu Santarém','0','14');;
4648;Inhangapi;14;3408;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Inhangapi','3408','14');;
4649;Ipixuna do Pará;14;3457;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ipixuna do Pará','3457','14');;
4650;Irituia;14;3507;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Irituia','3507','14');;
4651;Itaituba;14;3606;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Itaituba','3606','14');;
4652;Itapixuna Augusto Corrêa;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Itapixuna Augusto Corrêa','0','14');;
4653;Itatupã Gurupá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Itatupã Gurupá','0','14');;
4654;Itupiranga;14;3705;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Itupiranga','3705','14');;
4655;Jacareacanga;14;3754;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jacareacanga','3754','14');;
4656;Jacundá;14;3804;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jacundá','3804','14');;
4657;Jaguarari Acará;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jaguarari Acará','0','14');;
4658;Jamanxinzinho Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jamanxinzinho Itaituba','0','14');;
4659;Jambuaçu São Francisco do Pará;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jambuaçu São Francisco do Pará','0','14');;
4660;Jandiaí Inhangapi;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jandiaí Inhangapi','0','14');;
4661;Japerica Primavera;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Japerica Primavera','0','14');;
4662;Joana Coeli Cametá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Joana Coeli Cametá','0','14');;
4663;Joana Peres Baião;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Joana Peres Baião','0','14');;
4664;Joanes Salvaterra;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Joanes Salvaterra','0','14');;
4665;Juabá Cametá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Juabá Cametá','0','14');;
4666;Jubim Salvaterra;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Jubim Salvaterra','0','14');;
4667;Juruti;14;3903;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Juruti','3903','14');;
4668;km 19 Maracanã;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('km 19 Maracanã','0','14');;
4669;km 26 Maracanã;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('km 26 Maracanã','0','14');;
4670;Lauro Sodré Curuçá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Lauro Sodré Curuçá','0','14');;
4671;Ligação do Pará Paragominas;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Ligação do Pará Paragominas','0','14');;
4672;Limoeiro do Ajuru;14;4000;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Limoeiro do Ajuru','4000','14');;
4673;Mãe do Rio;14;4059;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Mãe do Rio','4059','14');;
4674;Magalhães Barata;14;4109;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Magalhães Barata','4109','14');;
4675;Maiauata Igarapé-Miri;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Maiauata Igarapé-Miri','0','14');;
4676;Manjeiro Mocajuba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Manjeiro Mocajuba','0','14');;
4677;Marabá;14;4208;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Marabá','4208','14');;
4678;Maracanã;14;4307;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Maracanã','4307','14');;
4679;Marajoara Redenção;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Marajoara Redenção','0','14');;
4680;Marapanim;14;4406;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Marapanim','4406','14');;
4681;Marituba;14;4422;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Marituba','4422','14');;
4682;Marudá Marapanim;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Marudá Marapanim','0','14');;
4683;Mata Geral Redenção;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Mata Geral Redenção','0','14');;
4684;Matapiquara Marapanim;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Matapiquara Marapanim','0','14');;
4685;Medicilândia;14;4455;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Medicilândia','4455','14');;
4686;Melgaço;14;4505;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Melgaço','4505','14');;
4687;Menino Deus do Anapu Igarapé-Miri;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Menino Deus do Anapu Igarapé-Miri','0','14');;
4688;Meruú Igarapé-Miri;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Meruú Igarapé-Miri','0','14');;
4689;Mirasselvas Capanema;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Mirasselvas Capanema','0','14');;
4690;Miritituba Itaituba;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Miritituba Itaituba','0','14');;
4691;Mocajuba;14;4604;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Mocajuba','4604','14');;
4692;Moiraba Cametá;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Moiraba Cametá','0','14');;
4693;Moju;14;4703;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Moju','4703','14');;
4694;Monsaras Salvaterra;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Monsaras Salvaterra','0','14');;
4695;Monte Alegre;14;4802;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Monte Alegre','4802','14');;
4696;Monte Alegre do Mau Marapanim;14;0;;INSERT INTO Cidades(nome,codIbge,fk_idEstado_estado) VALUES ('Monte Alegre do Mau Marapanim','0','14');;
